Split,Week,Player,Position,Team,Opponent,Result,Points,Team_Points,Team_ELO,Opp_ELO,ELO_Diff,Probability,Region,GameTime
7,59,CONTRACTZ,Jungler,GGS,CLG,1,21.82,18,953.435,1061.0,-107.5640869140625,0.34996600105367753,NA,1958
7,59,CONTRACTZ,Jungler,GGS,FOX,0,15.25,5,953.435,1033.39,-79.9595947265625,0.3869183520044982,NA,1938
7,59,DEFTLY,AD Carry,GGS,CLG,1,18.75,18,953.435,1061.0,-107.5640869140625,0.34996600105367753,NA,1958
7,59,DEFTLY,AD Carry,GGS,FOX,0,8.03,5,953.435,1033.39,-79.9595947265625,0.3869183520044982,NA,1938
7,59,LOURLO,Top,GGS,CLG,1,10.09,18,953.435,1061.0,-107.5640869140625,0.34996600105367753,NA,1958
7,59,LOURLO,Top,GGS,FOX,0,9.3,5,953.435,1033.39,-79.9595947265625,0.3869183520044982,NA,1938
7,59,MATT,Support,GGS,CLG,1,12.2,18,953.435,1061.0,-107.5640869140625,0.34996600105367753,NA,1958
7,59,MATT,Support,GGS,FOX,0,5.1,5,953.435,1033.39,-79.9595947265625,0.3869183520044982,NA,1938
7,59,MICKEY,Mid,GGS,CLG,1,20.08,18,953.435,1061.0,-107.5640869140625,0.34996600105367753,NA,1958
7,59,MICKEY,Mid,GGS,FOX,0,11.88,5,953.435,1033.39,-79.9595947265625,0.3869183520044982,NA,1938
7,59,BETSY,Mid,GIA,H2K,1,20.41,18,919.856,986.307,-66.45068359375,0.4055190347490735,EU,2102
7,59,BETSY,Mid,GIA,SPY,0,25.18,11,919.856,1089.28,-169.421630859375,0.27383146494780364,EU,3211
7,59,DJOKO,Jungler,GIA,H2K,1,23.55,18,919.856,986.307,-66.45068359375,0.4055190347490735,EU,2102
7,59,DJOKO,Jungler,GIA,SPY,0,23.22,11,919.856,1089.28,-169.421630859375,0.27383146494780364,EU,3211
7,59,RUIN,Top,GIA,H2K,1,19.79,18,919.856,986.307,-66.45068359375,0.4055190347490735,EU,2102
7,59,RUIN,Top,GIA,SPY,0,17.35,11,919.856,1089.28,-169.421630859375,0.27383146494780364,EU,3211
7,59,SIRNUKESALOT,Support,GIA,SPY,0,20.84,11,919.856,1089.28,-169.421630859375,0.27383146494780364,EU,3211
7,59,SIRNUKESALOT,Support,GIA,H2K,1,15.31,18,919.856,986.307,-66.45068359375,0.4055190347490735,EU,2102
7,59,STEEELBACK,AD Carry,GIA,SPY,0,24.08,11,919.856,1089.28,-169.421630859375,0.27383146494780364,EU,3211
7,59,STEEELBACK,AD Carry,GIA,H2K,1,9.51,18,919.856,986.307,-66.45068359375,0.4055190347490735,EU,2102
7,59,PROMISQ,Support,H2K,GIA,0,13.05,4,986.307,919.856,66.45068359375,0.5944809652509265,EU,2102
7,59,PROMISQ,Support,H2K,S04,0,10.69,13,986.307,1006.42,-20.11712646484375,0.4710814381567149,EU,2270
7,59,SELFIE,Mid,H2K,GIA,0,8.84,4,986.307,919.856,66.45068359375,0.5944809652509265,EU,2102
7,59,SELFIE,Mid,H2K,S04,0,8.0,13,986.307,1006.42,-20.11712646484375,0.4710814381567149,EU,2270
7,59,SHERIFF,AD Carry,H2K,S04,0,12.64,13,986.307,1006.42,-20.11712646484375,0.4710814381567149,EU,2270
7,59,SHERIFF,AD Carry,H2K,GIA,0,9.07,4,986.307,919.856,66.45068359375,0.5944809652509265,EU,2102
7,59,SHOOK,Jungler,H2K,S04,0,5.77,13,986.307,1006.42,-20.11712646484375,0.4710814381567149,EU,2270
7,59,SHOOK,Jungler,H2K,GIA,0,13.35,4,986.307,919.856,66.45068359375,0.5944809652509265,EU,2102
7,59,SMITTYJ,Top,H2K,GIA,0,11.62,4,986.307,919.856,66.45068359375,0.5944809652509265,EU,2102
7,59,SMITTYJ,Top,H2K,S04,0,9.11,13,986.307,1006.42,-20.11712646484375,0.4710814381567149,EU,2270
7,59,ALPHARI,Top,MSF,ROC,1,20.3,17,1150.77,1000.8,149.96820068359375,0.7033468111678214,EU,2186
7,59,ALPHARI,Top,MSF,FNC,0,5.58,0,1150.77,1206.57,-55.8048095703125,0.42037399272661746,EU,1725
7,59,HANS SAMA,AD Carry,MSF,FNC,0,5.52,0,1150.77,1206.57,-55.8048095703125,0.42037399272661746,EU,1725
7,59,HANS SAMA,AD Carry,MSF,ROC,1,20.72,17,1150.77,1000.8,149.96820068359375,0.7033468111678214,EU,2186
7,59,MAXLORE,Jungler,MSF,FNC,0,3.75,0,1150.77,1206.57,-55.8048095703125,0.42037399272661746,EU,1725
7,59,MAXLORE,Jungler,MSF,ROC,1,21.59,17,1150.77,1000.8,149.96820068359375,0.7033468111678214,EU,2186
7,59,MIKYX,Support,MSF,ROC,1,12.14,17,1150.77,1000.8,149.96820068359375,0.7033468111678214,EU,2186
7,59,MIKYX,Support,MSF,FNC,0,2.5,0,1150.77,1206.57,-55.8048095703125,0.42037399272661746,EU,1725
7,59,SENCUX,Mid,MSF,FNC,0,2.43,0,1150.77,1206.57,-55.8048095703125,0.42037399272661746,EU,1725
7,59,SENCUX,Mid,MSF,ROC,1,26.79,17,1150.77,1000.8,149.96820068359375,0.7033468111678214,EU,2186
7,59,AKAADIAN,Jungler,OPT,TSM,1,12.3,17,899.771,1139.19,-239.41839599609375,0.20129774899324904,NA,1968
7,59,AKAADIAN,Jungler,OPT,C9 ,1,25.54,19,899.771,1027.61,-127.84051513671875,0.323899344530354,NA,1939
7,59,ARROW,AD Carry,OPT,C9 ,1,41.69,19,899.771,1027.61,-127.84051513671875,0.323899344530354,NA,1939
7,59,ARROW,AD Carry,OPT,TSM,1,15.2,17,899.771,1139.19,-239.41839599609375,0.20129774899324904,NA,1968
7,59,BIG,Support,OPT,C9 ,1,18.52,19,899.771,1027.61,-127.84051513671875,0.323899344530354,NA,1939
7,59,BIG,Support,OPT,TSM,1,7.95,17,899.771,1139.19,-239.41839599609375,0.20129774899324904,NA,1968
7,59,DHOKLA,Top,OPT,TSM,1,12.77,17,899.771,1139.19,-239.41839599609375,0.20129774899324904,NA,1968
7,59,DHOKLA,Top,OPT,C9 ,1,16.39,19,899.771,1027.61,-127.84051513671875,0.323899344530354,NA,1939
7,59,POWEROFEVIL,Mid,OPT,TSM,1,22.13,17,899.771,1139.19,-239.41839599609375,0.20129774899324904,NA,1968
7,59,POWEROFEVIL,Mid,OPT,C9 ,1,38.43,19,899.771,1027.61,-127.84051513671875,0.323899344530354,NA,1939
7,59,BLANC,Mid,ROC,G2 ,1,13.08,19,1000.8,1205.4,-204.59881591796875,0.23545421050508056,EU,1719
7,59,BLANC,Mid,ROC,MSF,0,11.92,3,1000.8,1150.77,-149.96820068359375,0.2966531888321786,EU,2186
7,59,HEAQ,AD Carry,ROC,G2 ,1,14.29,19,1000.8,1205.4,-204.59881591796875,0.23545421050508056,EU,1719
7,59,HEAQ,AD Carry,ROC,MSF,0,13.81,3,1000.8,1150.77,-149.96820068359375,0.2966531888321786,EU,2186
7,59,MEMENTO,Jungler,ROC,G2 ,1,11.59,19,1000.8,1205.4,-204.59881591796875,0.23545421050508056,EU,1719
7,59,MEMENTO,Jungler,ROC,MSF,0,8.65,3,1000.8,1150.77,-149.96820068359375,0.2966531888321786,EU,2186
7,59,NORSKEREN,Support,ROC,MSF,0,6.26,3,1000.8,1150.77,-149.96820068359375,0.2966531888321786,EU,2186
7,59,NORSKEREN,Support,ROC,G2 ,1,12.73,19,1000.8,1205.4,-204.59881591796875,0.23545421050508056,EU,1719
7,59,PROFIT,Top,ROC,G2 ,1,21.4,19,1000.8,1205.4,-204.59881591796875,0.23545421050508056,EU,1719
7,59,PROFIT,Top,ROC,MSF,0,4.75,3,1000.8,1150.77,-149.96820068359375,0.2966531888321786,EU,2186
7,59,AMAZING,Jungler,S04,UOL,1,5.99,15,1006.42,1017.69,-11.2672119140625,0.48379086051634,EU,2101
7,59,AMAZING,Jungler,S04,H2K,1,23.88,12,1006.42,986.307,20.11712646484375,0.5289185618432852,EU,2270
7,59,NUKEDUCK,Mid,S04,H2K,1,25.94,12,1006.42,986.307,20.11712646484375,0.5289185618432852,EU,2270
7,59,NUKEDUCK,Mid,S04,UOL,1,16.17,15,1006.42,1017.69,-11.2672119140625,0.48379086051634,EU,2101
7,59,UPSET,AD Carry,S04,UOL,1,8.51,15,1006.42,1017.69,-11.2672119140625,0.48379086051634,EU,2101
7,59,UPSET,AD Carry,S04,H2K,1,17.92,12,1006.42,986.307,20.11712646484375,0.5289185618432852,EU,2270
7,59,VANDER,Support,S04,H2K,1,13.12,12,1006.42,986.307,20.11712646484375,0.5289185618432852,EU,2270
7,59,VANDER,Support,S04,UOL,1,4.7,15,1006.42,1017.69,-11.2672119140625,0.48379086051634,EU,2101
7,59,VIZICSACSI,Top,S04,UOL,1,7.82,15,1006.42,1017.69,-11.2672119140625,0.48379086051634,EU,2101
7,59,VIZICSACSI,Top,S04,H2K,1,17.14,12,1006.42,986.307,20.11712646484375,0.5289185618432852,EU,2270
7,59,KASING,Support,SPY,VIT,1,18.0,16,1089.28,1061.07,28.2125244140625,0.5405120827017108,EU,1725
7,59,KASING,Support,SPY,GIA,1,17.66,21,1089.28,919.856,169.421630859375,0.7261685350521964,EU,3211
7,59,KOBBE,AD Carry,SPY,VIT,1,23.74,16,1089.28,1061.07,28.2125244140625,0.5405120827017108,EU,1725
7,59,KOBBE,AD Carry,SPY,GIA,1,27.87,21,1089.28,919.856,169.421630859375,0.7261685350521964,EU,3211
7,59,NISQY,Mid,SPY,GIA,1,29.37,21,1089.28,919.856,169.421630859375,0.7261685350521964,EU,3211
7,59,NISQY,Mid,SPY,VIT,1,20.02,16,1089.28,1061.07,28.2125244140625,0.5405120827017108,EU,1725
7,59,ODOAMNE,Top,SPY,VIT,1,20.07,16,1089.28,1061.07,28.2125244140625,0.5405120827017108,EU,1725
7,59,ODOAMNE,Top,SPY,GIA,1,16.85,21,1089.28,919.856,169.421630859375,0.7261685350521964,EU,3211
7,59,XERXE,Jungler,SPY,GIA,1,16.36,21,1089.28,919.856,169.421630859375,0.7261685350521964,EU,3211
7,59,XERXE,Jungler,SPY,VIT,1,22.27,16,1089.28,1061.07,28.2125244140625,0.5405120827017108,EU,1725
7,59,DOUBLELIFT,AD Carry,TL ,CLG,1,12.89,17,1047.66,1061.0,-13.340576171875,0.4808107972157256,NA,1613
7,59,DOUBLELIFT,AD Carry,TL ,C9 ,0,16.51,6,1047.66,1027.61,20.047607421875,0.5288188494126379,NA,1886
7,59,IMPACT,Top,TL ,C9 ,0,10.47,6,1047.66,1027.61,20.047607421875,0.5288188494126379,NA,1886
7,59,IMPACT,Top,TL ,CLG,1,14.14,17,1047.66,1061.0,-13.340576171875,0.4808107972157256,NA,1613
7,59,OLLEH,Support,TL ,CLG,1,10.66,17,1047.66,1061.0,-13.340576171875,0.4808107972157256,NA,1613
7,59,OLLEH,Support,TL ,C9 ,0,10.73,6,1047.66,1027.61,20.047607421875,0.5288188494126379,NA,1886
7,59,POBELTER,Mid,TL ,C9 ,0,10.15,6,1047.66,1027.61,20.047607421875,0.5288188494126379,NA,1886
7,59,POBELTER,Mid,TL ,CLG,1,11.21,17,1047.66,1061.0,-13.340576171875,0.4808107972157256,NA,1613
7,59,XMITHIE,Jungler,TL ,C9 ,0,12.98,6,1047.66,1027.61,20.047607421875,0.5288188494126379,NA,1886
7,59,XMITHIE,Jungler,TL ,CLG,1,11.75,17,1047.66,1061.0,-13.340576171875,0.4808107972157256,NA,1613
7,59,BJERGSEN,Mid,TSM,OPT,0,10.59,5,1139.19,899.771,239.41839599609375,0.798702251006751,NA,1968
7,59,BJERGSEN,Mid,TSM,CG ,1,29.32,19,1139.19,1056.49,82.7034912109375,0.6168216947743183,NA,2090
7,59,GRIG,Jungler,TSM,OPT,0,7.41,5,1139.19,899.771,239.41839599609375,0.798702251006751,NA,1968
7,59,GRIG,Jungler,TSM,CG ,1,20.07,19,1139.19,1056.49,82.7034912109375,0.6168216947743183,NA,2090
7,59,HAUNTZER,Top,TSM,CG ,1,18.03,19,1139.19,1056.49,82.7034912109375,0.6168216947743183,NA,2090
7,59,HAUNTZER,Top,TSM,OPT,0,14.82,5,1139.19,899.771,239.41839599609375,0.798702251006751,NA,1968
7,59,MITHY,Support,TSM,OPT,0,9.12,5,1139.19,899.771,239.41839599609375,0.798702251006751,NA,1968
7,59,MITHY,Support,TSM,CG ,1,20.35,19,1139.19,1056.49,82.7034912109375,0.6168216947743183,NA,2090
7,59,ZVEN,AD Carry,TSM,CG ,1,19.51,19,1139.19,1056.49,82.7034912109375,0.6168216947743183,NA,2090
7,59,ZVEN,AD Carry,TSM,OPT,0,12.73,5,1139.19,899.771,239.41839599609375,0.798702251006751,NA,1968
7,59,EXILEH,Mid,UOL,S04,0,7.21,11,1017.69,1006.42,11.2672119140625,0.51620913948366,EU,2101
7,59,EXILEH,Mid,UOL,FNC,0,5.3,2,1017.69,1206.57,-188.87908935546875,0.2521316781442277,EU,1575
7,59,KOLD,Jungler,UOL,S04,0,11.34,11,1017.69,1006.42,11.2672119140625,0.51620913948366,EU,2101
7,59,KOLD,Jungler,UOL,FNC,0,13.49,2,1017.69,1206.57,-188.87908935546875,0.2521316781442277,EU,1575
7,59,NEON,AD Carry,UOL,S04,0,7.58,11,1017.69,1006.42,11.2672119140625,0.51620913948366,EU,2101
7,59,NEON,AD Carry,UOL,FNC,0,11.4,2,1017.69,1206.57,-188.87908935546875,0.2521316781442277,EU,1575
7,59,TOTORO,Support,UOL,FNC,0,10.19,2,1017.69,1206.57,-188.87908935546875,0.2521316781442277,EU,1575
7,59,TOTORO,Support,UOL,S04,0,8.64,11,1017.69,1006.42,11.2672119140625,0.51620913948366,EU,2101
7,59,WHITEKNIGHT,Top,UOL,FNC,0,10.22,2,1017.69,1206.57,-188.87908935546875,0.2521316781442277,EU,1575
7,59,WHITEKNIGHT,Top,UOL,S04,0,9.65,11,1017.69,1006.42,11.2672119140625,0.51620913948366,EU,2101
7,59,ATTILA,AD Carry,VIT,G2 ,0,7.76,5,1061.07,1205.4,-144.330810546875,0.30346855713035886,EU,2299
7,59,ATTILA,AD Carry,VIT,SPY,0,2.66,4,1061.07,1089.28,-28.2125244140625,0.4594879172982892,EU,1725
7,59,CABOCHARD,Top,VIT,G2 ,0,12.15,5,1061.07,1205.4,-144.330810546875,0.30346855713035886,EU,2299
7,59,CABOCHARD,Top,VIT,SPY,0,4.31,4,1061.07,1089.28,-28.2125244140625,0.4594879172982892,EU,1725
7,59,GILIUS,Jungler,VIT,G2 ,0,4.17,5,1061.07,1205.4,-144.330810546875,0.30346855713035886,EU,2299
7,59,GILIUS,Jungler,VIT,SPY,0,1.47,4,1061.07,1089.28,-28.2125244140625,0.4594879172982892,EU,1725
7,59,JACTROLL,Support,VIT,SPY,0,0.46,4,1061.07,1089.28,-28.2125244140625,0.4594879172982892,EU,1725
7,59,JACTROLL,Support,VIT,G2 ,0,6.69,5,1061.07,1205.4,-144.330810546875,0.30346855713035886,EU,2299
7,59,JIIZUKE,Mid,VIT,SPY,0,4.85,4,1061.07,1089.28,-28.2125244140625,0.4594879172982892,EU,1725
7,59,JIIZUKE,Mid,VIT,G2 ,0,6.88,5,1061.07,1205.4,-144.330810546875,0.30346855713035886,EU,2299
7,60,ANDA,Jungler,100,CLG,1,12.88,18,1097.37,1023.58,73.78369140625,0.6046152753361747,NA,2189
7,60,ANDA,Jungler,100,CG ,1,27.14,21,1097.37,1024.33,73.0423583984375,0.6035946618384461,NA,3364
7,60,APHROMOO,Support,100,CG ,1,24.46,21,1097.37,1024.33,73.0423583984375,0.6035946618384461,NA,3364
7,60,APHROMOO,Support,100,CLG,1,14.21,18,1097.37,1023.58,73.78369140625,0.6046152753361747,NA,2189
7,60,CODY SUN,AD Carry,100,CG ,1,30.06,21,1097.37,1024.33,73.0423583984375,0.6035946618384461,NA,3364
7,60,CODY SUN,AD Carry,100,CLG,1,22.13,18,1097.37,1023.58,73.78369140625,0.6046152753361747,NA,2189
7,60,RYU,Mid,100,CG ,1,24.0,21,1097.37,1024.33,73.0423583984375,0.6035946618384461,NA,3364
7,60,RYU,Mid,100,CLG,1,14.72,18,1097.37,1023.58,73.78369140625,0.6046152753361747,NA,2189
7,60,SSUMDAY,Top,100,CLG,1,13.24,18,1097.37,1023.58,73.78369140625,0.6046152753361747,NA,2189
7,60,SSUMDAY,Top,100,CG ,1,30.15,21,1097.37,1024.33,73.0423583984375,0.6035946618384461,NA,3364
7,60,BLABER,Jungler,C9 ,TSM,1,28.26,17,1022.9,1125.89,-102.994140625,0.355973878794611,NA,2109
7,60,BLABER,Jungler,C9 ,FOX,1,13.0,15,1022.9,1033.1,-10.2037353515625,0.485319864829047,NA,2160
7,60,JENSEN,Mid,C9 ,TSM,1,22.66,17,1022.9,1125.89,-102.994140625,0.355973878794611,NA,2109
7,60,JENSEN,Mid,C9 ,FOX,1,16.88,15,1022.9,1033.1,-10.2037353515625,0.485319864829047,NA,2160
7,60,LICORICE,Top,C9 ,TSM,1,22.79,17,1022.9,1125.89,-102.994140625,0.355973878794611,NA,2109
7,60,LICORICE,Top,C9 ,FOX,1,15.67,15,1022.9,1033.1,-10.2037353515625,0.485319864829047,NA,2160
7,60,SNEAKY,AD Carry,C9 ,FOX,1,18.86,15,1022.9,1033.1,-10.2037353515625,0.485319864829047,NA,2160
7,60,SNEAKY,AD Carry,C9 ,TSM,1,16.54,17,1022.9,1125.89,-102.994140625,0.355973878794611,NA,2109
7,60,ZEYZAL,Support,C9 ,TSM,1,18.08,17,1022.9,1125.89,-102.994140625,0.355973878794611,NA,2109
7,60,ZEYZAL,Support,C9 ,FOX,1,10.04,15,1022.9,1033.1,-10.2037353515625,0.485319864829047,NA,2160
7,60,FEBIVEN,Mid,CG ,TL ,0,3.57,0,1024.33,1047.35,-23.025146484375,0.4669125757173318,NA,1623
7,60,FEBIVEN,Mid,CG ,100,0,22.09,3,1024.33,1097.37,-73.0423583984375,0.3964053381615539,NA,3364
7,60,MOON,Jungler,CG ,100,0,16.5,3,1024.33,1097.37,-73.0423583984375,0.3964053381615539,NA,3364
7,60,MOON,Jungler,CG ,TL ,0,4.69,0,1024.33,1047.35,-23.025146484375,0.4669125757173318,NA,1623
7,60,PIGLET,AD Carry,CG ,TL ,0,2.26,0,1024.33,1047.35,-23.025146484375,0.4669125757173318,NA,1623
7,60,PIGLET,AD Carry,CG ,100,0,19.28,3,1024.33,1097.37,-73.0423583984375,0.3964053381615539,NA,3364
7,60,SOLO,Top,CG ,TL ,0,4.27,0,1024.33,1047.35,-23.025146484375,0.4669125757173318,NA,1623
7,60,SOLO,Top,CG ,100,0,12.44,3,1024.33,1097.37,-73.0423583984375,0.3964053381615539,NA,3364
7,60,VULCAN,Support,CG ,TL ,0,2.42,0,1024.33,1047.35,-23.025146484375,0.4669125757173318,NA,1623
7,60,VULCAN,Support,CG ,100,0,12.88,3,1024.33,1097.37,-73.0423583984375,0.3964053381615539,NA,3364
7,60,BIOFROST,Support,CLG,OPT,0,10.41,4,1023.58,946.964,76.619873046875,0.6085114460131336,NA,2719
7,60,BIOFROST,Support,CLG,100,0,10.39,9,1023.58,1097.37,-73.78369140625,0.39538472466382535,NA,2189
7,60,DARSHAN,Top,CLG,100,0,10.26,9,1023.58,1097.37,-73.78369140625,0.39538472466382535,NA,2189
7,60,DARSHAN,Top,CLG,OPT,0,2.86,4,1023.58,946.964,76.619873046875,0.6085114460131336,NA,2719
7,60,HUHI,Mid,CLG,OPT,0,14.87,4,1023.58,946.964,76.619873046875,0.6085114460131336,NA,2719
7,60,HUHI,Mid,CLG,100,0,10.21,9,1023.58,1097.37,-73.78369140625,0.39538472466382535,NA,2189
7,60,REIGNOVER,Jungler,CLG,100,0,14.13,9,1023.58,1097.37,-73.78369140625,0.39538472466382535,NA,2189
7,60,REIGNOVER,Jungler,CLG,OPT,0,7.54,4,1023.58,946.964,76.619873046875,0.6085114460131336,NA,2719
7,60,STIXXAY,AD Carry,CLG,100,0,13.71,9,1023.58,1097.37,-73.78369140625,0.39538472466382535,NA,2189
7,60,STIXXAY,AD Carry,CLG,OPT,0,10.4,4,1023.58,946.964,76.619873046875,0.6085114460131336,NA,2719
7,60,FLAME,Top,FLY,TSM,1,9.85,13,1011.98,1125.89,-113.91302490234375,0.3416980908728376,NA,1912
7,60,FLAME,Top,FLY,FOX,0,2.02,3,1011.98,1033.1,-21.12261962890625,0.4696395030336476,NA,1551
7,60,JAYJ,Support,FLY,TSM,1,2.6,13,1011.98,1125.89,-113.91302490234375,0.3416980908728376,NA,1912
7,60,JAYJ,Support,FLY,FOX,0,2.49,3,1011.98,1033.1,-21.12261962890625,0.4696395030336476,NA,1551
7,60,KEANE,Mid,FLY,FOX,0,1.57,3,1011.98,1033.1,-21.12261962890625,0.4696395030336476,NA,1551
7,60,KEANE,Mid,FLY,TSM,1,6.71,13,1011.98,1125.89,-113.91302490234375,0.3416980908728376,NA,1912
7,60,SANTORIN,Jungler,FLY,TSM,1,8.55,13,1011.98,1125.89,-113.91302490234375,0.3416980908728376,NA,1912
7,60,SANTORIN,Jungler,FLY,FOX,0,4.71,3,1011.98,1033.1,-21.12261962890625,0.4696395030336476,NA,1551
7,60,WILDTURTLE,AD Carry,FLY,FOX,0,6.25,3,1011.98,1033.1,-21.12261962890625,0.4696395030336476,NA,1551
7,60,WILDTURTLE,AD Carry,FLY,TSM,1,8.8,13,1011.98,1125.89,-113.91302490234375,0.3416980908728376,NA,1912
7,60,BROXAH,Jungler,FNC,S04,1,27.78,19,1228.09,1038.02,190.0731201171875,0.7491621684348919,EU,1673
7,60,BROXAH,Jungler,FNC,H2K,1,34.11,23,1228.09,952.209,275.881591796875,0.830348914508838,EU,1762
7,60,BWIPO,Top,FNC,H2K,1,39.07,23,1228.09,952.209,275.881591796875,0.830348914508838,EU,1762
7,60,BWIPO,Top,FNC,S04,1,23.08,19,1228.09,1038.02,190.0731201171875,0.7491621684348919,EU,1673
7,60,CAPS,Mid,FNC,H2K,1,24.0,23,1228.09,952.209,275.881591796875,0.830348914508838,EU,1762
7,60,CAPS,Mid,FNC,S04,1,28.48,19,1228.09,1038.02,190.0731201171875,0.7491621684348919,EU,1673
7,60,HYLISSANG,Support,FNC,H2K,1,19.97,23,1228.09,952.209,275.881591796875,0.830348914508838,EU,1762
7,60,HYLISSANG,Support,FNC,S04,1,15.59,19,1228.09,1038.02,190.0731201171875,0.7491621684348919,EU,1673
7,60,SOAZ,Top,FNC,S04,1,14.85,19,1228.09,1038.02,190.0731201171875,0.7491621684348919,EU,1673
7,60,SOAZ,Top,FNC,H2K,1,17.17,23,1228.09,952.209,275.881591796875,0.830348914508838,EU,1762
7,60,DAMONTE,Mid,FOX,C9 ,0,9.4,12,1033.1,1022.9,10.2037353515625,0.514680135170953,NA,2160
7,60,DAMONTE,Mid,FOX,FLY,1,23.23,19,1033.1,1011.98,21.12261962890625,0.5303604969663525,NA,1551
7,60,DARDOCH,Jungler,FOX,FLY,1,8.4,19,1033.1,1011.98,21.12261962890625,0.5303604969663525,NA,1551
7,60,DARDOCH,Jungler,FOX,C9 ,0,14.44,12,1033.1,1022.9,10.2037353515625,0.514680135170953,NA,2160
7,60,HUNI,Top,FOX,C9 ,0,5.66,12,1033.1,1022.9,10.2037353515625,0.514680135170953,NA,2160
7,60,HUNI,Top,FOX,FLY,1,19.41,19,1033.1,1011.98,21.12261962890625,0.5303604969663525,NA,1551
7,60,LOST,AD Carry,FOX,C9 ,0,11.37,12,1033.1,1022.9,10.2037353515625,0.514680135170953,NA,2160
7,60,LOST,AD Carry,FOX,FLY,1,21.28,19,1033.1,1011.98,21.12261962890625,0.5303604969663525,NA,1551
7,60,SMOOTHIE,Support,FOX,FLY,1,15.72,19,1033.1,1011.98,21.12261962890625,0.5303604969663525,NA,1551
7,60,SMOOTHIE,Support,FOX,C9 ,0,11.45,12,1033.1,1022.9,10.2037353515625,0.514680135170953,NA,2160
7,60,HJARNAN,AD Carry,G2 ,SPY,1,14.91,19,1190.64,1112.74,77.8975830078125,0.610262209034792,EU,1536
7,60,HJARNAN,AD Carry,G2 ,S04,0,3.35,1,1190.64,1038.02,152.624267578125,0.7065270274282809,EU,1884
7,60,JANKOS,Jungler,G2 ,S04,0,-0.02,1,1190.64,1038.02,152.624267578125,0.7065270274282809,EU,1884
7,60,JANKOS,Jungler,G2 ,SPY,1,19.25,19,1190.64,1112.74,77.8975830078125,0.610262209034792,EU,1536
7,60,PERKZ,Mid,G2 ,S04,0,3.6,1,1190.64,1038.02,152.624267578125,0.7065270274282809,EU,1884
7,60,PERKZ,Mid,G2 ,SPY,1,13.42,19,1190.64,1112.74,77.8975830078125,0.610262209034792,EU,1536
7,60,WADID,Support,G2 ,SPY,1,14.99,19,1190.64,1112.74,77.8975830078125,0.610262209034792,EU,1536
7,60,WADID,Support,G2 ,S04,0,2.57,1,1190.64,1038.02,152.624267578125,0.7065270274282809,EU,1884
7,60,WUNDER,Top,G2 ,SPY,1,17.09,19,1190.64,1112.74,77.8975830078125,0.610262209034792,EU,1536
7,60,WUNDER,Top,G2 ,S04,0,3.49,1,1190.64,1038.02,152.624267578125,0.7065270274282809,EU,1884
7,60,CONTRACTZ,Jungler,GGS,TL ,0,12.89,7,961.855,1047.35,-85.4957275390625,0.37938651440623167,NA,2493
7,60,CONTRACTZ,Jungler,GGS,OPT,0,11.99,19,961.855,946.964,14.890625,0.5214162206718788,NA,3286
7,60,DEFTLY,AD Carry,GGS,TL ,0,21.49,7,961.855,1047.35,-85.4957275390625,0.37938651440623167,NA,2493
7,60,DEFTLY,AD Carry,GGS,OPT,0,16.02,19,961.855,946.964,14.890625,0.5214162206718788,NA,3286
7,60,LOURLO,Top,GGS,TL ,0,12.98,7,961.855,1047.35,-85.4957275390625,0.37938651440623167,NA,2493
7,60,LOURLO,Top,GGS,OPT,0,11.54,19,961.855,946.964,14.890625,0.5214162206718788,NA,3286
7,60,MATT,Support,GGS,OPT,0,8.76,19,961.855,946.964,14.890625,0.5214162206718788,NA,3286
7,60,MATT,Support,GGS,TL ,0,19.29,7,961.855,1047.35,-85.4957275390625,0.37938651440623167,NA,2493
7,60,MICKEY,Mid,GGS,TL ,0,18.98,7,961.855,1047.35,-85.4957275390625,0.37938651440623167,NA,2493
7,60,MICKEY,Mid,GGS,OPT,0,14.07,19,961.855,946.964,14.890625,0.5214162206718788,NA,3286
7,60,BETSY,Mid,GIA,VIT,0,18.92,12,930.117,1036.65,-106.53375244140625,0.351316459470683,EU,2330
7,60,BETSY,Mid,GIA,UOL,0,9.01,8,930.117,993.104,-62.9873046875,0.41033417920651,EU,2120
7,60,DJOKO,Jungler,GIA,VIT,0,11.31,12,930.117,1036.65,-106.53375244140625,0.351316459470683,EU,2330
7,60,DJOKO,Jungler,GIA,UOL,0,5.99,8,930.117,993.104,-62.9873046875,0.41033417920651,EU,2120
7,60,RUIN,Top,GIA,VIT,0,10.19,12,930.117,1036.65,-106.53375244140625,0.351316459470683,EU,2330
7,60,RUIN,Top,GIA,UOL,0,8.87,8,930.117,993.104,-62.9873046875,0.41033417920651,EU,2120
7,60,SIRNUKESALOT,Support,GIA,UOL,0,4.09,8,930.117,993.104,-62.9873046875,0.41033417920651,EU,2120
7,60,SIRNUKESALOT,Support,GIA,VIT,0,6.99,12,930.117,1036.65,-106.53375244140625,0.351316459470683,EU,2330
7,60,STEEELBACK,AD Carry,GIA,UOL,0,13.24,8,930.117,993.104,-62.9873046875,0.41033417920651,EU,2120
7,60,STEEELBACK,AD Carry,GIA,VIT,0,21.32,12,930.117,1036.65,-106.53375244140625,0.351316459470683,EU,2330
7,60,CAEDREL,Jungler,H2K,FNC,0,13.29,1,952.209,1228.09,-275.881591796875,0.16965108549116198,EU,1762
